Manufacturer,Model,Year,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Autonomous_Level,Safety_Rating,Units_Sold_2024,Warranty_Years
10,49,2018,12,-0.8605104412050936,1.5001776205257287,7,-0.7797049651293486,-1.4795738170219395,51,5,0.0,3.0,0.5077279158028577,3
6,16,2019,12,-1.4276491212772167,-0.11625269796971863,5,-0.4513509511074853,-0.7394338913816579,6,24,1.0,4.0,-0.6592088546392909,5
29,63,2017,4,1.5289980260182128,-1.6363850400441604,12,0.14565634711408434,0.4531502792599305,23,37,0.0,5.0,-0.022713642605728127,3
42,20,2018,9,-0.008458490575410493,-1.5125733560742964,2,0.7426636453356538,-1.427140543197103,14,29,2.0,5.0,-1.2262146629087756,5
49,76,2021,13,0.33827558397105373,-1.5056949291870818,13,0.5635614558691829,-1.2966370323957226,11,31,3.0,4.0,0.8019748175270585,4
50,158,2018,11,0.9968015395050358,0.3377234765864495,1,-1.1677597089733691,-1.1800381879839552,47,12,4.0,4.0,-0.018208095229503615,4
18,172,2016,11,1.0935645370528861,-0.6527699951724628,6,-0.9588071545958196,1.2172682361243279,9,36,2.0,4.0,-0.07192808317679587,4
5,90,2015,9,1.2575240606756324,0.2345470732782295,12,-1.3767122633509181,-1.3963839221707361,6,17,2.0,3.0,-1.0265842560852896,3
5,125,2020,2,0.472668636120846,0.5509547100901042,3,0.29490817166947675,-0.8529422968441126,37,6,2.0,4.0,-1.037501543958449,3
10,49,2016,4,1.563940219577159,-1.5469654905103698,8,1.4590724032015374,-0.2491612075005097,52,34,3.0,3.0,-0.7061705215222464,4
47,88,2017,4,0.416223554217933,0.44777830678188424,12,0.5038607260470261,-0.02149906397467922,28,22,3.0,3.0,1.2168317567071154,3
0,160,2021,8,0.7629576287643972,-0.033711575323142604,15,-0.5110516809296424,0.20971067719449724,38,13,0.0,4.0,-1.4362424867543182,4
25,41,2024,5,1.6741425223399884,-1.3681263914427884,12,0.5635614558691829,-0.8262527719770393,37,30,1.0,4.0,0.24588629713073315,3
39,102,2024,12,1.0881888149668943,0.7366722360449003,9,1.429222038290459,-1.6516334571653688,23,4,4.0,4.0,1.3095420584871198,4
39,12,2015,13,-1.532475701954055,0.39962931857138156,12,-1.6453655475506246,-0.09389147078220722,36,9,1.0,4.0,-1.430697197675888,3
13,48,2016,1,0.10980739531640685,-0.43953876166880806,3,-0.42150058619640696,1.5128628916982794,13,16,1.0,3.0,0.7118638700025682,5
28,10,2017,7,1.655327495039018,0.722915382270471,9,-0.928956789684741,0.29040293862514116,32,13,5.0,3.0,1.4838720838902681,4
35,62,2015,11,0.3759056385729953,1.5208129011873726,12,0.5038607260470261,-1.3887545092434783,8,32,0.0,3.0,-1.2650316864577869,5
32,105,2020,10,-1.688371642447814,-0.982934485758767,12,0.682962915513497,-0.5354923387042628,6,10,0.0,3.0,0.5820694475105621,4
33,31,2023,9,-1.3738919004172998,-0.033711575323142604,12,-1.1379093440622905,-1.494042427911642,41,18,2.0,4.0,-0.8028664998273725,4
31,27,2023,0,1.6875818275549677,-0.5289583112025987,15,0.7128132804245754,-0.25550976797567104,42,21,3.0,3.0,-0.6900545251380586,4
43,5,2025,6,-0.6884873344533593,-1.3818832452172176,6,-0.36179985637424994,0.1543376189899728,8,32,3.0,3.0,1.639313468370014,4
26,91,2015,5,-1.1319844065476738,-0.6940405564957508,3,-0.09314657217454347,-1.3492772397960782,6,34,5.0,4.0,-0.7189940025161161,4
33,31,2017,10,-1.5727936175989925,-0.17128011306743599,14,-0.8095553300404271,1.1497524773301109,29,30,5.0,4.0,0.1833285047146928,5
24,84,2023,4,1.2091425619017078,1.16313470305221,13,1.6083242277569298,0.6302164420456573,0,28,3.0,5.0,-1.5717554886084555,5
11,50,2024,2,1.7063968548559392,-1.2030441461496364,1,1.548623497934773,-0.19415208686743496,35,33,1.0,5.0,0.7033726461012221,3
5,100,2017,1,0.35171488918603294,-0.5977425800747455,3,-1.4065626282619967,0.17754708102077327,28,12,4.0,5.0,1.5675712909178237,5
48,152,2016,9,-1.2045566547085615,0.2758176346015175,1,1.4590724032015374,0.1994338421079152,54,7,2.0,5.0,0.9884351627892729,5
4,13,2015,11,-0.7664353047002389,-1.2168009999240657,10,-1.5856648177284676,1.3315613729561493,36,3,2.0,4.0,-1.6540683733664032,4
5,125,2019,6,1.2172061450306948,1.3007032407965031,1,1.6381745926680082,-0.959831713992827,25,19,2.0,5.0,-1.2619124613511699,3
15,58,2021,7,-0.035337101005368944,0.09697853553393611,9,1.1008680242685958,0.035223535930161205,35,6,4.0,5.0,1.46030460530694,3
39,102,2018,1,-1.5270999798680631,-1.608871332495302,14,-1.5259640879063106,-0.5012265052026731,31,25,3.0,3.0,-1.5953229671917837,3
3,17,2024,10,-1.1077936571607112,1.3419738021197911,15,0.29490817166947675,-0.537990260735109,35,31,5.0,3.0,-1.4870165398786945,3
11,139,2018,2,-0.9411462724949688,-0.9966913395331962,0,0.5337110909581045,0.0283370058807079,33,37,1.0,3.0,-0.49822218108111505,4
4,13,2025,6,-0.24767812340204087,-0.3982682003455201,9,-0.12299693708562211,-0.9935933453236617,25,29,3.0,3.0,0.35609891756453277,5
16,57,2019,2,-1.3497011510303372,-1.4988165022998672,7,1.6978753224901655,0.46926483461432544,4,31,5.0,3.0,-1.4464666134926738,5
51,54,2025,11,0.7925241002373513,0.5853468445261776,15,1.7277256874012439,-0.8508449658911192,48,34,0.0,3.0,0.179689408756973,5
9,80,2025,3,0.5022351075938001,-0.047468429097571936,9,0.026254887469770304,1.1786383264784945,50,38,0.0,5.0,1.405544875657442,3
44,44,2025,13,-0.9518977166669522,-0.9347854975482642,11,-0.2722487616410145,1.3221041910836175,51,31,3.0,5.0,1.544870263753,5
14,67,2022,0,-1.0486607142148028,-1.2993421225706416,10,0.1158059822030057,-0.31859795636258476,41,32,3.0,5.0,0.8293546823518074,3
41,114,2016,10,-0.5675335875185462,-1.0998677428414163,7,0.4740103611359476,-1.7329976033433045,4,33,1.0,3.0,-1.03403573828443,5
52,162,2021,9,1.6445760508670344,-0.3707544927966614,5,-1.5856648177284676,-1.0586859321512714,51,37,4.0,5.0,-0.35595085816264105,3
43,5,2019,11,-1.3685161783313082,0.04882954732343343,11,-1.1379093440622905,1.103915680216657,25,7,4.0,5.0,-1.0090819374314943,4
28,10,2018,11,1.585443107921126,1.513934474300158,10,-1.6453655475506246,-0.9724246466296735,20,33,4.0,5.0,-1.5566792339264734,4
0,160,2023,14,-1.5593543123840132,-1.5538439173975844,1,0.5337110909581045,-1.6809499128614156,23,5,3.0,5.0,-0.8993891878487975,3
43,5,2019,9,0.5828709388836755,0.6128605520750363,0,0.4441599962248692,0.6775199566358023,48,10,4.0,3.0,1.057404695702248,3
4,94,2019,1,0.09905595114442332,-1.0104481933076257,9,0.7128132804245754,-0.7264253599320538,44,38,1.0,3.0,-1.7533637059270435,3
32,107,2016,1,0.27645477998214896,0.014437412887360081,2,1.548623497934773,0.9504295550697729,40,10,5.0,4.0,-0.2691324260284687,4
2,173,2017,1,-1.5916086448999633,-0.7009189833829655,9,1.0411672944464385,-0.6663162069238107,39,5,5.0,4.0,-0.9830883948763529,5
16,56,2020,12,1.3972928349114169,1.6446245851572365,0,1.309820578646145,-1.4274014468962228,37,20,3.0,4.0,0.9468454947010466,4
16,56,2016,11,0.7038246858184886,-1.5125733560742964,8,-1.3468618984398397,1.406550983733126,0,28,1.0,5.0,-1.6052005133627374,5
40,0,2022,0,-0.02189779579038972,1.4038796441047232,13,-0.18269766690777914,-1.5299686363922567,42,12,1.0,5.0,1.505533369352886,5
11,139,2025,1,-0.5460306991745796,0.11761381619558012,1,-0.2125480318188575,0.7673089256909682,0,4,5.0,5.0,-1.4589435139191418,3
16,56,2023,1,-0.08909432186528585,0.02131583977457475,8,-1.4364129931730756,-0.046585935920056,17,20,0.0,4.0,0.5210712676478303,3
19,79,2022,8,0.2737669189391533,-1.4093969527660763,15,-0.18269766690777914,-1.3382018200463706,8,11,0.0,3.0,-1.25272807631502,5
14,68,2023,3,-1.005654937526869,0.6403742596238949,14,1.548623497934773,-0.49094938150580414,3,2,2.0,4.0,0.29406099599959523,5
15,58,2016,8,0.574807355754688,-1.7120477358035218,7,-0.481201316018564,0.44525159293523986,10,7,2.0,4.0,-0.8366581051490563,4
49,70,2021,13,-0.8390075528611266,-1.0310834739692696,4,-1.2871611686176831,1.2021026313923961,15,1,1.0,4.0,-1.5048654390998915,5
44,40,2016,8,1.3865413907394333,-0.10937427108250396,2,1.6083242277569298,-1.7342992357360387,39,30,3.0,5.0,-0.7626631540087537,5
21,61,2017,13,-0.3740075924228453,0.3927508916841669,7,0.026254887469770304,-0.41711074855193686,22,3,2.0,3.0,-0.9843014268622595,4
4,120,2023,6,1.2172061450306948,0.2070333657293708,7,0.7426636453356538,1.4906589479061232,16,33,4.0,5.0,-1.0154936779284292,5
16,56,2023,3,0.6984489637324968,-0.5839857263003161,1,0.8919154698910462,0.19803639110001733,27,28,5.0,5.0,-0.14522987318229466,4
10,49,2023,13,-1.6399901436738886,-1.209922573036851,6,0.5934118207802613,-1.0569952530921498,46,21,5.0,5.0,-0.09289620750460995,3
8,2,2015,12,1.1150674253968527,-1.3612479645555737,12,0.8322147400688894,0.19453958886711936,17,35,5.0,4.0,0.43182677154184473,4
48,151,2023,4,-1.682995920361822,-0.8384875211272589,4,0.4143096313137905,0.9552735901206941,7,2,5.0,5.0,1.3350157301911585,5
4,94,2018,6,-0.16166657002617374,0.6816448209471829,3,-1.048358249329055,-1.1474131039618984,19,5,3.0,3.0,1.5472963277248133,4
46,110,2022,7,1.547813053319184,-1.5813576249464432,2,1.4889227681126158,0.31786767072212246,33,9,2.0,4.0,-1.3549693436985761,5
41,114,2017,3,-1.4894699252661212,0.0557079742106481,8,-0.2722487616410145,0.11060709974839804,21,4,1.0,4.0,-0.5283746904450791,5
25,41,2023,1,0.9000385419571851,0.5647115638645336,5,-1.3170115335287615,-0.5509869591629614,17,9,1.0,4.0,0.39664884395055333,3
33,30,2023,7,-0.7395566942702805,1.4864207667512992,9,0.056105252380848944,0.012593891965215043,8,18,5.0,3.0,-0.8182893350767564,5
29,63,2025,13,-0.9922156323118899,0.4959272949923869,4,1.2501198488239882,-0.2801475623150398,54,33,5.0,4.0,-1.3593016007910996,5
44,43,2015,10,0.7763969339793764,-1.5882360518336578,3,-1.4662633580841538,-1.1328775354856961,18,38,5.0,4.0,0.43459941608105984,4
0,160,2021,12,-1.6695566151468428,0.6472526865111097,1,0.14565634711408434,0.47213246642235396,43,6,4.0,4.0,1.0863441730803056,3
30,103,2024,13,-0.744932416356272,1.5414481818490167,14,-0.3916502212853283,1.097953568915303,2,22,1.0,5.0,-0.0939359492068156,5
13,18,2025,0,1.464489360986313,1.0805935804056337,9,1.5784738628458514,-1.710705344803437,28,32,1.0,5.0,1.3402144387021866,3
45,145,2020,5,-0.28799603904697857,0.5509547100901042,2,-1.1379093440622905,-0.9846617227830963,50,31,1.0,3.0,1.3476659209013273,4
16,55,2019,2,-1.492157786309117,-1.375004818330003,4,0.7725140102467326,-0.06202398876257299,36,4,1.0,5.0,-1.3724716623523714,3
41,114,2022,12,0.4242871373469205,-0.6458915682852482,2,0.23520744184731973,-0.486963384837056,38,39,2.0,5.0,0.7075316129100446,4
3,147,2025,7,-0.5702214485615421,-0.033711575323142604,14,-0.18269766690777914,0.9339467329896284,8,38,2.0,5.0,-0.1753823825462587,3
29,63,2019,7,1.367726363438462,-1.4506675140893643,3,1.3695213084683022,1.1930734585749472,16,11,4.0,3.0,1.363262046434412,4
29,60,2025,8,-1.2099323767945533,-0.3432407852478027,12,1.3695213084683022,0.29265611913291856,41,7,4.0,3.0,0.29735351138991317,5
46,137,2018,1,1.639200328781043,0.44089987989466956,8,0.8919154698910462,-1.2631729582704108,35,23,4.0,5.0,0.9766514234976088,4
7,8,2022,5,-1.508284952567092,-0.41890348100716407,12,-1.5558144528173892,-1.0331964488560357,6,0,3.0,5.0,0.07138298144388379,3
9,7,2019,14,0.1743160603483069,-1.106746169728631,10,0.5337110909581045,-0.4841811816738723,42,6,3.0,4.0,0.23496900925757375,4
28,10,2024,4,0.023795841940539728,-1.230557853698495,14,-1.1379093440622905,-1.482340435229645,42,25,1.0,3.0,-0.46096477008541237,4
10,49,2016,10,0.6312524376576006,-0.033711575323142604,4,0.32475853658055515,0.4923461536778593,48,11,1.0,5.0,1.1421436444320092,3
11,139,2015,11,-0.8255682476461474,-1.086110889066987,10,0.35460890149163377,0.20262327438554417,2,7,1.0,4.0,-0.8002671455718583,3
24,84,2024,1,0.953795762817102,0.4752920143307429,0,-1.1379093440622905,0.6251019791561574,47,15,1.0,3.0,-0.6198719602391769,5
27,96,2017,14,-1.3927069277182709,-0.047468429097571936,6,1.309820578646145,0.09119170854573166,46,5,1.0,5.0,-1.7620282201120907,5
16,53,2023,9,-0.43582839641175003,-1.5676007711720137,13,-0.928956789684741,1.0293029944740286,6,13,5.0,5.0,-1.2140843430497097,4
49,73,2022,8,-0.9169555231080061,1.3007032407965031,3,-0.7200042353071918,1.2872034149514249,48,31,5.0,5.0,1.1982896963511145,3
25,39,2021,2,-1.0110306596128606,1.1081072879544924,7,-0.3020991265520929,-1.3801897103772292,5,16,4.0,4.0,0.48797282346095017,3
24,95,2017,12,0.2253854201652281,-0.019954721548713264,0,1.6978753224901655,0.25127084708055897,33,34,5.0,5.0,-0.8501747472777298,3
42,20,2021,8,-0.5460306991745796,0.2139117926165855,6,-1.1677597089733691,1.5912967776359859,53,36,3.0,3.0,-0.2750242956743008,3
3,64,2024,4,0.8032755444093349,1.555205035623446,10,0.4143096313137905,0.05508887056969507,12,15,3.0,4.0,0.7238208995779333,3
26,92,2023,6,-1.0486607142148028,1.0393230190823457,12,0.4143096313137905,0.5850425827606094,51,3,1.0,4.0,0.2363553315271813,5
51,121,2024,5,0.08024092384345233,0.8742407737891937,3,1.4590724032015374,0.15409518634919722,52,38,2.0,3.0,1.6743181056776044,3
6,16,2024,4,-0.81750466451716,-0.28821337015008536,1,0.20535707693624136,-0.0066844093512985975,36,5,2.0,5.0,-0.3484993759635005,5
15,59,2024,10,0.9618593459460895,0.9430250426613404,7,1.6083242277569298,-0.16018150168907508,47,16,3.0,5.0,-0.5174574025719197,5
43,5,2020,9,1.6096338573080882,0.09697853553393611,5,0.7128132804245754,-0.8372569049859473,11,36,5.0,5.0,-0.7553849620933141,4
41,114,2018,0,0.27645477998214896,-1.0792324621797722,4,-0.0035954774413080753,-1.05781230881362,39,3,1.0,5.0,0.25281790847877084,3
35,14,2016,0,-1.4545277317071752,1.6446245851572365,15,0.4143096313137905,0.8975030462650732,30,18,2.0,5.0,-0.20882740730054064,4
39,123,2021,5,0.8919749588281977,-1.2718284150217831,6,0.08595561729192733,-0.28372719570020255,30,18,3.0,4.0,-1.0853296622599091,5
25,41,2020,7,-1.699123086619797,0.6541311133983243,4,-0.3916502212853283,-1.400399645699008,51,9,1.0,4.0,0.17934282818957112,4
39,12,2021,5,-0.2638052896600158,0.9292681888869111,9,-0.4513509511074853,-0.361940294768632,7,23,4.0,5.0,-0.23603398184158866,3
23,86,2021,5,-1.2179959599235408,1.658381438931666,2,-0.09314657217454347,-1.7155814155961748,48,26,4.0,5.0,0.023901443709825474,4
45,145,2023,1,0.25495189163818227,-0.3226055045861587,1,0.6531125506024186,-1.5413964493019483,37,31,5.0,4.0,0.2808909344383236,4
23,86,2020,4,-0.29068390008997425,-0.48768774987931074,4,0.26505780675839813,0.5013724403924418,30,23,2.0,4.0,0.7690496636238794,3
33,30,2022,2,1.6150095793940802,1.3350953752325765,8,0.5038607260470261,1.4666047235663349,48,9,0.0,4.0,0.0304864744904613,5
30,103,2024,2,-0.34712898199288683,1.4038796441047232,14,0.9814665646242818,1.5019415898416362,39,16,3.0,3.0,-1.058816248853665,5
38,128,2016,5,-1.145423711762653,-1.3612479645555737,1,-1.4961137229952322,1.2938691581316013,28,30,3.0,3.0,-1.1787331251747173,4
14,67,2016,2,1.526310164975217,-0.3501192121350174,11,-0.928956789684741,0.8052020132750162,7,17,3.0,3.0,0.2573234558549954,4
17,118,2023,0,-0.7771867488722223,-0.15752325929300665,2,1.6083242277569298,0.6667718209511414,32,16,5.0,4.0,1.2034884048621428,5
0,160,2020,10,0.158188894090332,1.114985714841707,3,-0.18269766690777914,-0.48249598621019696,18,32,0.0,3.0,0.18384837556579564,4
17,116,2015,7,1.4940558324592672,1.6102324507211634,15,-0.6901538703961133,0.9031306582442146,10,7,0.0,5.0,0.7132501922721758,4
38,127,2025,9,1.166136785213774,-0.9485423513226936,0,-1.4364129931730756,0.41637382487488206,26,9,5.0,5.0,-0.24244572233852354,4
26,91,2017,11,-0.7180538059263136,0.5234410025412456,14,0.4143096313137905,-0.80683334023036,43,26,0.0,3.0,-0.7131021328702841,3
30,103,2017,7,-0.19660876358511967,-1.6914124551418779,12,-1.4065626282619967,-1.6983251179478425,15,20,3.0,3.0,0.10638761875147423,3
8,179,2015,6,0.9806743732470605,-1.4713027947510084,15,-1.0782086142401335,1.3527733631931331,18,13,0.0,4.0,0.7463486364590558,3
36,167,2018,10,0.8409055990112765,-1.3887616721044325,4,-0.09314657217454347,0.6107332274256314,25,12,5.0,5.0,-1.0752788258052544,4
17,116,2019,5,-0.46808272892769986,-1.5400870636231552,4,1.6381745926680082,-0.932095976836693,5,12,5.0,4.0,-0.3885294314984183,3
7,45,2022,7,0.3544027502290286,-0.4120250541199494,3,-0.8394056949515056,-0.017940210530154394,45,9,5.0,3.0,1.2767901948676417,3
49,74,2018,12,1.701021132769947,1.0530798728567752,9,1.0710176593575176,-0.22989647086746806,31,11,2.0,3.0,0.9868755502359644,5
15,42,2019,3,0.7065125468614842,-1.0517187546309137,8,0.17550671202516271,-0.6283102727176875,47,25,4.0,3.0,1.2471575563547803,3
15,59,2019,3,-0.4465798405837332,-1.7189261626907366,10,0.802364375157811,1.3085582672802945,43,0,1.0,3.0,1.2915198689822218,4
26,92,2025,10,0.9457321796881146,-1.1824088654879923,11,-0.6006027756628778,0.4703355787777501,34,10,0.0,3.0,-1.591337290666662,3
22,36,2018,13,-1.6184872553299219,0.537197856315675,10,0.5635614558691829,0.0717673704241796,23,16,2.0,3.0,-0.5836542909456799,5
28,159,2022,8,0.5049229686367958,-0.45329561544323743,13,1.1307183891796742,1.001421220512856,3,9,0.0,3.0,-0.5429310742759583,5
22,146,2018,3,-0.3820711755518331,-1.0448403277436988,12,0.26505780675839813,1.532188525101801,28,38,0.0,5.0,0.8359397131324432,5
32,106,2016,11,1.039807316192969,0.2139117926165855,10,0.026254887469770304,0.5279237209322161,30,15,2.0,4.0,0.34188911430105545,4
8,2,2021,1,0.8086512664953266,0.42026459923302556,12,0.23520744184731973,-1.0084195443585078,33,38,2.0,4.0,-1.7677467994742218,5
7,154,2024,4,0.08024092384345233,1.4107580709919378,11,-1.6752159124617032,1.6599542787241397,15,12,2.0,4.0,1.3750457857260763,5
23,136,2016,4,-0.12134865438123607,-1.1755304386007777,2,-0.8095553300404271,1.3317382910618583,17,2,2.0,3.0,-1.330535413696743,5
41,114,2017,10,1.1553853410417905,0.7091585284960417,1,0.32475853658055515,-0.7089629945390622,52,28,0.0,4.0,0.5962792507740394,3
35,14,2025,1,0.3759056385729953,-1.6845340282546633,10,-1.5259640879063106,0.06678711131796594,38,27,2.0,3.0,0.46197928090580875,4
8,2,2024,3,-1.4142098160622374,-0.19879382061629466,11,0.9814665646242818,-1.2367071063754813,36,36,5.0,3.0,0.49403798339048316,5
52,164,2017,10,0.2253854201652281,-0.006197867774283925,10,0.5337110909581045,-1.0701665607434176,43,29,0.0,5.0,1.5018942733951663,3
20,69,2021,12,-0.5110885056156337,-0.5908641531875308,9,0.32475853658055515,-1.6654858850931007,25,21,4.0,5.0,-0.9408055656533229,4
7,8,2018,2,-0.4223890911967708,0.9430250426613404,3,-1.3170115335287615,-1.5604392446245658,43,32,2.0,3.0,-0.036230284734401666,4
17,117,2020,5,0.8570327652692518,-0.9760560588715522,4,0.17550671202516271,0.8494006584015162,28,22,1.0,4.0,1.5415777483626822,5
25,39,2019,11,-1.5190363967390756,-1.0173266201948403,0,-1.5259640879063106,0.5183161731003461,53,6,2.0,4.0,-1.1562053882935948,3
30,103,2018,9,0.047986591327502104,0.7779427973681884,1,1.3993716733793806,-0.07078013624886288,22,27,2.0,5.0,-1.6467901814509638,3
38,128,2020,10,-0.3551925651218747,-1.168652011713563,5,-0.5110516809296424,-0.5305331481489736,16,24,4.0,5.0,-0.30569667588936766,4
5,90,2023,6,-0.9411462724949688,-0.5220798843153841,10,0.5635614558691829,-1.4452594969921944,1,29,4.0,4.0,-0.4039522667478022,5
13,47,2019,0,0.38665708274497884,-0.1437664055185773,2,-0.9886575195068981,-1.2693867377417125,30,8,2.0,3.0,0.673220136737258,3
16,56,2020,13,0.22000969807923634,1.617110877608378,1,-1.0782086142401335,1.1582159739857505,9,11,3.0,5.0,-0.21419940609526988,3
35,14,2016,11,-1.0836029077737486,0.9636603233229845,0,0.38445926640271216,0.37148568977360535,22,2,0.0,4.0,-1.007522324878186,5
4,13,2025,12,-1.0862907688167445,-0.356997639022232,15,-0.09314657217454347,-1.1820766424384748,14,18,0.0,3.0,-0.6170993156999618,3
1,171,2022,1,0.42697499838991654,0.702280101608827,7,1.2799702137350666,1.324678594840422,5,34,4.0,4.0,0.46925747282124836,5
36,167,2023,13,-0.1509151258541902,1.1906484106010684,6,1.309820578646145,-0.8983083705800611,30,34,0.0,5.0,-1.4889227329994048,3
30,103,2021,0,-0.6642965850663967,1.1906484106010684,11,-0.12299693708562211,-0.2861988541949646,43,30,1.0,3.0,1.0740405629375387,3
39,102,2021,9,-0.5997879200344964,-1.6363850400441604,8,-0.1528473019967005,1.3559544257724498,31,1,1.0,5.0,-0.8376978468512619,5
40,104,2016,13,0.7387668793774345,0.5096841487668162,9,-1.4065626282619967,0.7002142493049553,52,35,1.0,3.0,0.13446064471102695,5
32,107,2017,1,-1.2233716820095326,0.9842956039846285,6,-0.2722487616410145,-0.6773598795419883,33,19,1.0,3.0,-1.748858158550819,5
8,180,2015,10,0.010356536725560502,0.03507269354900409,5,0.38445926640271216,-0.040286727803909406,15,16,3.0,3.0,1.638793597518911,3
38,128,2024,2,0.22000969807923634,1.1837699837138538,4,-1.5259640879063106,-1.235862921287067,42,4,3.0,5.0,-0.07418085686490812,4
