Manufacturer,Model,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Autonomous_Level,Safety_Rating,Units_Sold_2024,Warranty_Years
29,60,8,39.3,300,12,10.8,0.29265611913291856,41,7,4.0,3.0,0.29735351138991317,5
46,137,1,145.3,414,8,9.2,-1.2631729582704108,35,23,4.0,5.0,0.9766514234976088,4
7,8,5,28.2,289,12,1.0,-1.0331964488560357,6,0,3.0,5.0,0.07138298144388379,3
9,7,14,90.8,189,10,8.0,-0.4841811816738723,42,6,3.0,4.0,0.23496900925757375,4
28,10,4,85.2,171,14,2.4,-1.482340435229645,42,25,1.0,3.0,-0.46096477008541237,4
10,49,10,107.8,345,4,7.3,0.4923461536778593,48,11,1.0,5.0,1.1421436444320092,3
11,139,11,53.6,192,10,7.4,0.20262327438554417,2,7,1.0,4.0,-0.8002671455718583,3
24,84,1,119.8,419,0,2.4,0.6251019791561574,47,15,1.0,3.0,-0.6198719602391769,5
27,96,14,32.5,343,6,10.6,0.09119170854573166,46,5,1.0,5.0,-1.7620282201120907,5
16,53,9,68.1,122,13,3.1,1.0293029944740286,6,13,5.0,5.0,-1.2140843430497097,4
49,73,8,50.2,539,3,3.8,1.2872034149514249,48,31,5.0,5.0,1.1982896963511145,3
25,39,2,46.7,511,7,5.2,-1.3801897103772292,5,16,4.0,4.0,0.48797282346095017,3
24,95,12,92.7,347,0,11.9,0.25127084708055897,33,34,5.0,5.0,-0.8501747472777298,3
42,20,8,64.0,381,6,2.3,1.5912967776359859,53,36,3.0,3.0,-0.2750242956743008,3
3,64,4,114.2,576,10,7.6,0.05508887056969507,12,15,3.0,4.0,0.7238208995779333,3
26,92,6,45.3,501,12,7.6,0.5850425827606094,51,3,1.0,4.0,0.2363553315271813,5
51,121,5,87.3,477,3,11.1,0.15409518634919722,52,38,2.0,3.0,1.6743181056776044,3
6,16,4,53.9,308,1,6.9,-0.0066844093512985975,36,5,2.0,5.0,-0.3484993759635005,5
15,59,10,120.1,487,7,11.6,-0.16018150168907508,47,16,3.0,5.0,-0.5174574025719197,5
43,5,9,144.2,364,5,8.6,-0.8372569049859473,11,36,5.0,5.0,-0.7553849620933141,4
41,114,0,94.6,193,4,6.2,-1.05781230881362,39,3,1.0,5.0,0.25281790847877084,3
35,14,0,30.2,589,15,7.6,0.8975030462650732,30,18,2.0,5.0,-0.20882740730054064,4
39,123,5,117.5,165,6,6.5,-0.28372719570020255,30,18,3.0,4.0,-1.0853296622599091,5
25,41,7,21.1,445,4,4.9,-1.400399645699008,51,9,1.0,4.0,0.17934282818957112,4
39,12,5,74.5,485,9,4.7,-0.361940294768632,7,23,4.0,5.0,-0.23603398184158866,3
23,86,5,39.0,591,2,5.9,-1.7155814155961748,48,26,4.0,5.0,0.023901443709825474,4
45,145,1,93.8,303,1,8.4,-1.5413964493019483,37,31,5.0,4.0,0.2808909344383236,4
23,86,4,73.5,279,4,7.1,0.5013724403924418,30,23,2.0,4.0,0.7690496636238794,3
33,30,2,144.4,544,8,7.9,1.4666047235663349,48,9,0.0,4.0,0.0304864744904613,5
30,103,2,71.4,554,14,9.5,1.5019415898416362,39,16,3.0,3.0,-1.058816248853665,5
38,128,5,41.7,152,1,1.2,1.2938691581316013,28,30,3.0,3.0,-1.1787331251747173,4
14,67,2,141.1,299,11,3.1,0.8052020132750162,7,17,3.0,3.0,0.2573234558549954,4
17,118,0,55.4,327,2,11.6,0.6667718209511414,32,16,5.0,4.0,1.2034884048621428,5
0,160,10,90.2,512,3,5.6,-0.48249598621019696,18,32,0.0,3.0,0.18384837556579564,4
17,116,7,139.9,584,15,3.9,0.9031306582442146,10,7,0.0,5.0,0.7132501922721758,4
38,127,9,127.7,212,0,1.4,0.41637382487488206,26,9,5.0,5.0,-0.24244572233852354,4
26,91,11,57.6,426,14,7.6,-0.80683334023036,43,26,0.0,3.0,-0.7131021328702841,3
30,103,7,77.0,104,12,1.5,-1.6983251179478425,15,20,3.0,3.0,0.10638761875147423,3
8,179,6,120.8,136,15,2.6,1.3527733631931331,18,13,0.0,4.0,0.7463486364590558,3
36,167,10,115.6,148,4,5.9,0.6107332274256314,25,12,5.0,5.0,-1.0752788258052544,4
17,116,5,66.9,126,4,11.7,-0.932095976836693,5,12,5.0,4.0,-0.3885294314984183,3
7,45,7,97.5,290,3,3.4,-0.017940210530154394,45,9,5.0,3.0,1.2767901948676417,3
49,74,12,147.6,503,9,9.8,-0.22989647086746806,31,11,2.0,3.0,0.9868755502359644,5
15,42,3,110.6,197,8,6.8,-0.6283102727176875,47,25,4.0,3.0,1.2471575563547803,3
15,59,3,67.7,100,10,8.9,1.3085582672802945,43,0,1.0,3.0,1.2915198689822218,4
26,92,10,119.5,178,11,4.2,0.4703355787777501,34,10,0.0,3.0,-1.591337290666662,3
22,36,13,24.1,428,10,8.1,0.0717673704241796,23,16,2.0,3.0,-0.5836542909456799,5
28,159,8,103.1,284,13,10.0,1.001421220512856,3,9,0.0,3.0,-0.5429310742759583,5
22,146,3,70.1,198,12,7.1,1.532188525101801,28,38,0.0,5.0,0.8359397131324432,5
32,106,11,123.0,381,10,6.3,0.5279237209322161,30,15,2.0,4.0,0.34188911430105545,4
8,2,1,114.4,411,12,7.0,-1.0084195443585078,33,38,2.0,4.0,-1.7677467994742218,5
7,154,4,87.3,555,11,0.6,1.6599542787241397,15,12,2.0,4.0,1.3750457857260763,5
23,136,4,79.8,179,2,3.5,1.3317382910618583,17,2,2.0,3.0,-1.330535413696743,5
41,114,10,127.3,453,1,7.3,-0.7089629945390622,52,28,0.0,4.0,0.5962792507740394,3
35,14,1,98.3,105,10,1.1,0.06678711131796594,38,27,2.0,3.0,0.46197928090580875,4
8,2,3,31.7,321,11,9.5,-1.2367071063754813,36,36,5.0,3.0,0.49403798339048316,5
52,164,10,92.7,349,10,8.0,-1.0701665607434176,43,29,0.0,5.0,1.5018942733951663,3
20,69,12,65.3,264,9,7.3,-1.6654858850931007,25,21,4.0,5.0,-0.9408055656533229,4
7,8,2,68.6,487,3,1.8,-1.5604392446245658,43,32,2.0,3.0,-0.036230284734401666,4
17,117,5,116.2,208,4,6.8,0.8494006584015162,28,22,1.0,4.0,1.5415777483626822,5
25,39,11,27.8,202,0,1.1,0.5183161731003461,53,6,2.0,4.0,-1.1562053882935948,3
30,103,9,86.1,463,1,10.9,-0.07078013624886288,22,27,2.0,5.0,-1.6467901814509638,3
38,128,10,71.1,180,5,4.5,-0.5305331481489736,16,24,4.0,5.0,-0.30569667588936766,4
5,90,6,49.3,274,10,8.1,-1.4452594969921944,1,29,4.0,4.0,-0.4039522667478022,5
13,47,0,98.7,329,2,2.9,-1.2693867377417125,30,8,2.0,3.0,0.673220136737258,3
16,56,13,92.5,585,1,2.6,1.1582159739857505,9,11,3.0,5.0,-0.21419940609526988,3
35,14,11,44.0,490,0,7.5,0.37148568977360535,22,2,0.0,4.0,-1.007522324878186,5
4,13,12,43.9,298,15,5.9,-1.1820766424384748,14,18,0.0,3.0,-0.6170993156999618,3
1,171,1,100.2,452,7,10.5,1.324678594840422,5,34,4.0,4.0,0.46925747282124836,5
36,167,13,78.7,523,6,10.6,-0.8983083705800611,30,34,0.0,5.0,-1.4889227329994048,3
30,103,0,59.6,523,11,5.8,-0.2861988541949646,43,30,1.0,3.0,1.0740405629375387,3
39,102,9,62.0,112,8,5.7,1.3559544257724498,31,1,1.0,5.0,-0.8376978468512619,5
40,104,13,111.8,424,9,1.5,0.7002142493049553,52,35,1.0,3.0,0.13446064471102695,5
32,107,1,38.8,493,6,5.3,-0.6773598795419883,33,19,1.0,3.0,-1.748858158550819,5
8,180,10,84.7,355,5,7.5,-0.040286727803909406,15,16,3.0,3.0,1.638793597518911,3
38,128,2,92.5,522,4,1.1,-1.235862921287067,42,4,3.0,5.0,-0.07418085686490812,4
19,82,9,149.2,182,11,7.5,0.6456132236171858,22,28,1.0,4.0,-1.5653437481115207,3
35,112,12,136.7,519,3,9.2,1.1713321570722708,40,7,0.0,5.0,0.5806831252409546,5
42,20,14,27.6,392,3,6.1,0.6357104274620855,6,7,2.0,5.0,0.24051429833600393,3
14,68,7,102.1,352,8,10.7,-0.9433315752954843,11,8,2.0,3.0,-0.5916256439959232,5
24,95,12,65.5,512,4,0.6,-1.0525457483030622,11,31,2.0,3.0,-1.122413782971911,5
37,6,7,94.0,591,5,10.1,-1.0773832609607839,50,20,3.0,5.0,-0.997991359274634,4
13,47,0,63.6,501,13,11.2,-1.5552988068092684,26,24,5.0,3.0,1.5098656264454096,5
37,6,11,56.5,115,7,11.8,0.42048767590061076,50,21,3.0,4.0,0.016969832361787764,5
7,154,13,84.6,221,9,5.7,1.5433522595992195,15,29,0.0,4.0,-0.6212582825087845,3
15,42,8,82.7,356,2,2.7,1.4495308276191572,52,29,2.0,5.0,-1.0153203876447283,3
40,104,9,112.8,367,1,0.5,1.479663761816101,45,15,2.0,5.0,1.1871991181942543,5
36,168,14,118.6,427,4,4.2,-1.0824740578067797,4,27,3.0,3.0,-0.2150658575137746,3
46,15,3,33.3,377,9,6.8,-0.8105809448023457,12,7,1.0,4.0,1.3007042540183718,4
2,176,10,137.4,125,1,4.9,-1.451062006805038,13,23,4.0,4.0,0.2505651347906586,4
37,6,8,89.4,598,14,7.0,-1.427523240437184,10,1,4.0,4.0,0.9030030529247081,3
50,11,6,138.7,300,8,8.5,0.5544135274809364,6,12,0.0,4.0,0.8501495163959205,3
30,103,14,36.6,152,10,9.9,1.0101078129200662,38,38,2.0,4.0,-0.4141763934861578,5
38,127,9,28.6,206,13,9.5,-0.24155142007274333,6,20,1.0,5.0,1.4916701466568107,4
20,69,3,32.7,327,8,4.0,-0.34392726094873627,22,10,4.0,4.0,-1.4197799098027286,3
42,134,0,118.1,514,5,9.2,0.5395241227933169,7,27,4.0,5.0,0.028926861937152815,4
11,50,0,142.6,322,9,11.9,0.2688500996396388,43,35,1.0,5.0,1.3478392111850281,3
46,137,1,147.2,156,11,10.5,-0.9346057318892912,23,16,2.0,4.0,1.326524506289812,3
32,107,11,44.5,296,9,10.2,-1.2150445954810567,24,17,2.0,4.0,0.9948469032862077,5
52,164,11,103.5,312,14,10.8,0.6590402399824141,5,9,4.0,4.0,0.24865894166994823,3
39,12,4,95.1,533,12,8.7,-0.8168206991994446,30,28,0.0,3.0,1.5261549131132983,4
43,5,7,115.1,539,0,5.8,-1.4783703121266618,43,36,5.0,3.0,1.2929061912518294,5
45,145,3,121.2,340,14,6.4,-0.12421835109177085,52,20,2.0,3.0,1.6247570845391346,5
45,145,2,81.5,186,6,8.0,-0.7388861090576204,39,9,2.0,3.0,-0.1911517983630445,4
49,75,6,131.5,107,1,7.4,1.4027577787358518,39,32,2.0,5.0,-0.42769303561483135,4
39,148,13,145.8,404,2,10.1,0.8577339918178827,48,13,3.0,5.0,0.1906066966301324,3
16,57,4,41.8,304,15,4.0,0.8348388263892302,46,27,5.0,3.0,1.2431718798296587,4
46,110,9,108.2,592,6,1.6,0.09071867628593311,49,39,5.0,4.0,-1.2107918276593916,4
16,53,8,107.8,223,4,6.5,0.5978352337158089,32,12,5.0,4.0,0.5663000316937763,3
25,39,10,65.7,471,11,3.4,-1.6314243876744499,43,36,5.0,3.0,1.6346346307100885,5
20,69,1,98.6,292,8,10.8,0.6599516712676148,18,7,0.0,4.0,0.6557178180834627,5
32,106,11,121.5,241,6,4.9,-0.5972309853908601,3,31,2.0,4.0,-0.6294029258427287,5
51,52,10,34.1,376,13,3.0,0.47876617386071313,7,31,2.0,4.0,0.7629845036943463,3
28,159,2,20.1,119,10,3.6,0.675195489387225,13,28,2.0,4.0,0.7071850323426427,4
40,104,5,20.4,588,15,1.9,0.1046092007715013,49,20,3.0,5.0,-1.2541143985846275,4
29,60,1,79.8,492,11,7.9,-1.137635564671199,44,13,2.0,5.0,0.2711866785510708,4
19,79,11,24.6,112,12,6.1,-1.531157999383489,30,24,3.0,5.0,0.15768154272695328,3
37,6,13,47.5,434,14,11.3,1.2644620788055503,30,32,1.0,5.0,-0.9648929150877539,4
16,55,0,139.3,123,12,8.6,-1.2972275290421824,32,30,0.0,5.0,-1.4057433968229522,3
20,69,8,100.0,132,4,5.4,1.061237722690449,39,34,5.0,3.0,-1.5100641476109198,5
39,123,13,55.6,487,13,2.4,-0.4681439738762959,35,19,4.0,3.0,0.36701620543769214,3
34,3,4,20.9,574,3,8.6,0.30695877910780484,11,14,3.0,5.0,-0.23031540247945756,5
15,59,11,99.4,119,8,8.7,0.37040455563986174,21,24,0.0,5.0,-1.2255215017739718,5
3,4,5,80.3,420,4,3.7,-1.0784104249709263,6,32,3.0,3.0,-1.4620627390257588,5
3,143,9,52.7,415,14,1.0,0.8149812842274352,30,23,0.0,3.0,0.7569193437648134,5
21,155,5,117.1,559,7,3.1,-1.367896355217912,14,10,3.0,3.0,-1.3513302477408562,4
21,135,0,76.7,210,14,2.5,-0.45582233490888824,47,8,2.0,5.0,1.46030460530694,3
47,165,1,80.5,314,8,9.2,-0.9878979099271605,11,15,5.0,5.0,1.369847077215048,3
19,79,10,132.1,210,15,10.1,-0.7824627990164172,52,39,1.0,3.0,1.5914853500685537,3
11,139,4,25.2,340,6,5.4,-0.3836637024335371,10,10,1.0,5.0,0.5401331988549339,3
49,73,5,104.2,146,5,6.0,-0.6935742940555599,12,1,5.0,4.0,-0.9817020726067454,5
51,52,2,80.4,424,5,10.4,-1.5044699175678486,23,20,2.0,5.0,1.3112749613241292,5
48,150,13,100.7,271,6,6.4,1.4023164936075831,51,30,2.0,4.0,0.3119098952207923,3
16,55,7,120.6,170,7,3.2,-1.3560350496576912,0,16,5.0,3.0,0.050761437683471605,4
47,89,9,56.0,132,9,4.5,-0.06536090089667407,26,5,4.0,4.0,0.7976425604345349,5
3,142,5,135.9,334,3,1.4,1.3605548737414486,11,6,4.0,4.0,-0.9142921522470786,3
25,46,6,74.1,449,2,5.9,-0.29427590167679685,39,11,0.0,5.0,0.13844632123614864,4
21,155,2,122.3,348,14,5.8,0.21525401496994018,6,24,2.0,4.0,-1.500186601439966,3
12,124,11,100.4,182,11,2.6,-1.1419958888817157,12,32,0.0,3.0,0.7347381874510927,4
3,147,3,111.9,440,7,11.7,-1.2369431895899508,7,27,4.0,4.0,1.0669356613057999,3
6,16,4,146.1,379,7,7.9,-0.7257130697446329,11,28,4.0,4.0,-1.131078297156958,5
17,117,2,91.6,257,5,5.1,1.1629067569744669,7,4,4.0,5.0,1.2204708526648351,3
48,151,4,30.9,534,14,8.3,1.5672385127521848,19,34,2.0,3.0,0.2814108052894264,4
13,47,9,68.5,245,9,4.5,1.6361586492011788,28,36,3.0,4.0,-0.1299803282166117,3
10,49,11,128.6,406,3,2.2,-0.6991343712276279,26,20,3.0,3.0,-1.7313558398970237,4
0,160,11,92.3,463,2,2.8,1.1331458414369993,11,38,2.0,5.0,0.8627997071060893,3
34,87,6,59.0,427,15,1.9,0.5569518549519117,11,14,5.0,5.0,-0.1947908943207643,4
1,1,14,82.5,323,0,7.7,-0.10063889067350114,23,5,5.0,3.0,1.5339529758798407,3
13,18,0,110.1,282,8,1.1,-0.49849625189108376,16,4,5.0,3.0,1.1490752557800468,3
35,62,8,32.3,485,8,6.8,1.2722308905012536,37,24,5.0,3.0,1.5247685908436908,4
5,90,11,87.4,290,15,5.2,1.4400782635112117,35,10,4.0,5.0,1.2159653052886108,5
9,80,10,139.1,159,2,11.1,-0.08859518341212534,25,0,4.0,5.0,0.17345095854373907,3
9,7,7,125.9,213,2,10.4,-1.2562855623900977,14,24,4.0,5.0,-1.1345441028309768,3
34,3,4,45.5,116,6,5.9,1.3972089573649622,44,6,0.0,5.0,-0.6025429318690826,5
26,91,12,23.8,174,0,11.4,-0.5446513861506986,35,35,4.0,3.0,1.5140245932542322,3
25,39,6,42.3,486,5,11.7,-1.4075413072418486,15,35,3.0,4.0,-1.1594979036839126,3
12,124,5,86.9,308,1,9.3,-0.6608678219326711,47,5,3.0,5.0,-1.5383104638541736,3
41,114,9,56.9,407,11,8.4,1.1636453106979723,14,38,3.0,5.0,0.9321158205864665,5
3,147,2,83.9,153,10,5.5,0.5314436119880447,21,5,3.0,3.0,-0.8108378528776158,3
3,147,5,97.3,306,1,3.2,-0.2784340830432741,8,25,4.0,5.0,0.503742239277736,4
17,116,9,148.4,361,0,2.2,-0.17477479222260492,34,31,1.0,3.0,-1.4688210600900955,3
28,159,9,98.6,267,2,4.0,0.4091340358345849,46,6,4.0,3.0,-0.10190730225705896,5
28,10,6,90.5,514,5,11.5,-1.6398861526683697,5,5,2.0,3.0,-1.582326195914213,3
23,86,10,76.0,259,10,6.1,-1.3704967339005145,45,26,5.0,5.0,-0.8813669983438995,5
2,175,10,96.8,293,9,9.3,-0.7642229175112248,3,11,1.0,5.0,1.5471230374411122,3
8,2,9,32.7,276,9,5.2,-1.5538199677005387,17,3,2.0,3.0,-0.03744331672030826,3
37,6,3,62.4,335,13,7.0,1.372551826136389,4,11,4.0,5.0,0.4474228970749296,4
11,139,13,109.8,205,7,6.2,1.0610166472108846,24,20,2.0,4.0,-1.3411061210025006,5
42,133,4,58.7,393,10,9.8,0.41377373480256646,21,16,2.0,4.0,1.2466376855036776,4
52,164,8,30.0,521,11,6.3,-0.7106401089147116,24,27,3.0,4.0,1.3403877289858876,3
34,87,10,47.7,592,14,3.6,0.4600232446259118,10,9,3.0,3.0,1.196730083797806,3
3,17,5,39.6,450,11,10.2,-0.32845803819526237,50,6,3.0,3.0,-0.3126282872374054,5
4,94,5,34.8,198,5,3.3,1.1156390300598655,47,26,3.0,3.0,-0.8640379699738052,4
49,71,8,124.5,437,8,7.9,-1.6030577484317268,52,26,0.0,3.0,1.6472848214202573,4
1,132,2,105.5,146,10,11.3,0.7589360526653327,20,3,0.0,5.0,1.527021364531803,5
18,65,5,98.0,495,7,4.3,0.27438881965049544,1,3,1.0,4.0,0.7265935441171484,4
18,66,10,89.4,458,1,4.1,-0.281630153357496,45,3,1.0,4.0,-1.6492162454227768,5
4,94,8,142.3,453,12,3.4,-0.41701521854706,16,0,5.0,4.0,0.437025480052873,3
51,54,13,141.7,487,12,3.9,1.2271161963249668,35,19,5.0,4.0,-1.3140728367451535,4
17,116,0,129.4,467,13,10.6,1.0914390575253257,37,21,4.0,5.0,1.3412541804043923,5
41,114,8,26.8,428,8,7.7,0.9902338199719336,20,37,5.0,3.0,-0.8727024841588523,3
25,46,8,36.9,404,13,9.6,-0.6431393578554003,0,17,5.0,4.0,-0.6408400845669909,3
24,85,9,133.9,583,12,0.7,-1.669769150357085,28,9,0.0,5.0,-0.8106645625939148,3
51,157,14,53.8,145,9,2.5,0.21522371088984318,53,29,3.0,3.0,-0.6153664128629523,3
5,125,7,84.2,166,13,10.3,0.32895867542730817,37,7,1.0,3.0,-1.6055470939301393,4
18,172,10,138.0,289,14,1.5,-0.12543340039851417,38,34,5.0,5.0,-0.313841319223312,3
22,146,12,141.0,341,9,12.0,1.5038536329906085,10,15,0.0,4.0,-0.05113324913268274,4
32,106,0,92.7,397,8,3.5,-0.0046840514546153435,36,1,0.0,3.0,-0.29027384063998374,3
41,114,10,133.3,527,0,9.1,1.4585366230033887,11,31,2.0,3.0,0.02286170200761982,5
28,159,1,140.0,425,14,1.1,-1.2345999626727422,14,23,2.0,4.0,-1.110110172829144,4
7,144,7,92.9,334,15,1.8,0.7434535538386728,9,5,1.0,3.0,1.1199624881182884,4
11,50,5,95.9,597,5,6.5,0.22750090387310848,48,6,3.0,3.0,-0.15458754850214557,5
44,43,12,96.7,587,1,10.1,-1.2167476847825036,21,1,5.0,4.0,1.6051752824809282,5
46,110,2,100.9,331,7,11.4,1.7133818149864422,10,28,5.0,4.0,0.0661842729328555,3
36,167,14,69.6,304,0,2.5,1.5929559981738644,13,36,5.0,4.0,-0.15094845254442577,5
8,2,13,58.8,510,13,9.0,1.442822658726846,45,15,5.0,5.0,-0.6339084732189533,4
15,59,6,93.2,316,3,9.2,1.0594137056789013,43,23,3.0,4.0,-0.49562282682560094,5
44,40,0,84.4,422,3,3.8,-0.2346184237671414,10,22,1.0,3.0,1.2014089214577315,4
30,101,13,139.2,362,1,6.4,-0.3189021516047003,47,28,2.0,3.0,1.0898099787543245,3
20,69,8,43.7,301,6,1.5,1.2871653183935894,25,12,3.0,4.0,0.16929199173491646,3
42,134,7,147.7,232,1,5.5,-1.6872756731239322,13,5,3.0,4.0,1.6488444339735657,5
28,10,1,146.6,284,10,9.8,-1.4458130515219647,20,37,0.0,3.0,-0.5807083561227638,4
16,56,5,76.7,420,4,1.5,0.9164713801337382,9,22,0.0,5.0,0.7595186980203275,4
17,117,14,51.5,250,10,1.1,-1.722050903781437,16,39,3.0,5.0,-0.11767671807384476,3
28,10,3,96.8,413,15,3.2,-1.5390820834134036,2,39,4.0,4.0,0.9189457590251948,3
28,10,7,76.7,182,11,8.9,-0.12419064450425348,7,2,4.0,5.0,0.891219313633044,3
30,103,1,142.4,434,9,9.7,1.020488547709838,41,21,2.0,5.0,0.9731856178235899,3
39,102,14,84.0,506,13,11.3,-0.039392324525620595,17,33,0.0,5.0,-0.8681969367826279,3
5,100,8,28.3,320,1,7.6,-1.3313403990918549,14,26,2.0,5.0,-0.2498972045376641,3
43,5,0,143.0,509,14,11.6,0.8681343521071454,54,9,0.0,5.0,-1.1702419012733711,3
0,160,0,67.0,472,11,8.6,0.8896081118741089,8,10,2.0,3.0,0.724514060712737,4
35,14,1,125.2,274,11,6.3,-1.454129645541706,51,14,5.0,5.0,0.6257385990031997,3
49,70,9,139.3,559,14,11.4,0.03829088605654269,45,0,3.0,5.0,1.1688303481219542,3
19,78,9,147.7,184,13,1.2,0.8800069134685451,24,32,0.0,5.0,1.1826935708180297,4
24,95,7,92.0,255,7,11.0,-1.721953930725127,4,29,1.0,3.0,1.3225388297646905,5
48,153,10,110.7,554,10,9.4,1.30177823442661,21,18,3.0,3.0,1.1865059570594505,5
30,101,3,91.7,366,7,9.2,-1.195095563858398,2,27,1.0,4.0,1.100207395776381,3
40,104,6,101.5,281,1,1.0,0.505171417595449,34,19,5.0,3.0,1.5336063953124388,5
9,80,6,57.0,501,2,8.7,0.05045176909429317,17,10,4.0,4.0,-1.212524730496401,3
9,7,13,32.0,317,2,6.0,-0.20411145063871594,51,29,4.0,4.0,1.5490292305618227,4
0,160,7,141.0,350,13,10.0,-1.2494045159360905,20,26,1.0,5.0,-1.0984997238211809,5
42,133,4,117.0,583,9,11.1,-1.3379966181325715,41,14,1.0,5.0,-0.8983494461465918,3
3,143,6,58.2,114,2,2.1,0.29273750723375047,3,24,1.0,3.0,-1.0742390841030487,5
12,119,9,82.6,258,14,10.9,0.9567434823105379,0,15,1.0,4.0,0.7811799834829454,3
40,141,8,101.2,419,13,5.0,1.3685156112777657,36,27,1.0,4.0,-1.2662447184436934,3
9,80,2,123.5,462,11,7.0,-1.3206263194210173,28,36,4.0,5.0,1.1937841489748902,3
8,180,0,22.4,437,8,11.6,-0.797037907101889,15,3,4.0,5.0,0.05058814739977066,4
21,156,1,141.4,274,13,2.6,-1.6660050949987613,26,12,0.0,5.0,-0.8139570779842328,4
13,48,8,31.7,257,13,8.3,-1.5452846070835262,38,23,0.0,4.0,-0.9598674968604266,4
41,114,1,136.9,126,4,3.3,0.3182979886594988,17,26,4.0,3.0,0.03880440810810655,4
23,86,10,23.8,424,12,11.0,-1.6848250831800946,28,16,1.0,3.0,-0.03917621955731769,5
24,95,1,102.7,204,2,4.8,1.6631209107891245,6,3,3.0,3.0,-1.7632412520979972,4
14,68,11,20.1,577,15,3.6,-0.8804125125365403,45,13,5.0,4.0,-1.5105840184620227,3
36,167,13,71.4,162,2,8.8,1.709919068767367,5,33,2.0,5.0,-0.2847285515615536,5
15,59,2,147.8,274,4,5.8,0.326987755779862,2,17,0.0,5.0,-1.7145466823780322,5
39,12,0,110.5,350,10,6.7,0.9773707481067945,42,6,5.0,4.0,1.645551918583248,4
33,34,13,80.2,579,4,5.6,-0.9821239725326942,2,25,5.0,4.0,-0.047320862891262,5
50,11,12,24.8,352,4,0.6,1.6595008719638327,16,34,5.0,3.0,1.3643017881366177,3
32,105,2,108.7,389,8,1.3,-1.3051631574835625,40,17,4.0,5.0,-0.21108018098865292,3
44,43,3,99.9,448,14,0.5,-0.27008631911257586,45,30,2.0,4.0,-1.0777048897770676,5
25,41,12,87.2,122,12,1.0,1.431364830347344,30,19,3.0,4.0,1.478153504528137,3
36,166,13,139.2,200,8,4.3,-1.5316725915245635,16,10,3.0,4.0,0.12943522648369962,4
38,126,5,144.6,526,6,9.9,0.05048091873324339,17,6,4.0,4.0,0.7662770190846643,5
20,69,0,24.3,260,3,9.5,-1.5345881326401738,10,19,4.0,3.0,-1.452011902571104,5
2,174,9,32.5,485,13,3.2,0.3272030590536936,24,9,4.0,5.0,-1.1938093798566993,4
16,55,3,62.7,198,1,1.7,0.3119618384266627,40,16,1.0,5.0,-0.31366802893961104,4
24,95,10,44.2,170,6,1.2,-0.6699189291319044,5,35,2.0,3.0,-0.9317944709008739,4
45,145,12,146.1,365,2,1.2,0.006956467236328062,50,38,3.0,5.0,-0.6261104104524108,3
37,6,10,110.3,339,7,10.3,0.21125474222800694,36,9,2.0,3.0,1.0471805689638924,3
46,137,7,49.9,419,4,3.2,0.794787511081708,37,20,3.0,3.0,0.2912883514603802,3
1,131,3,35.0,248,14,2.7,0.27909951674899,46,0,3.0,3.0,-0.525602045905864,4
40,0,1,92.1,191,4,0.7,1.1698489888092412,54,11,1.0,3.0,0.15265612449962596,3
45,145,12,125.2,438,8,11.3,1.6346977039302208,43,39,0.0,3.0,-0.691960718258769,3
29,60,12,97.9,600,12,11.1,0.8934789530384891,27,8,2.0,3.0,-0.17850160765287568,3
27,96,7,30.6,340,3,2.4,-0.40515131549425953,42,35,4.0,4.0,1.2149255635864051,5
17,116,10,54.9,305,6,2.9,1.349953063472113,7,3,2.0,3.0,0.355405756429729,4
23,136,8,30.9,327,9,3.1,-1.6068307507089366,19,9,3.0,4.0,0.03135292590896601,4
33,32,10,50.4,430,3,4.6,-1.4638800554654614,50,35,5.0,3.0,-1.2100986665245879,3
1,131,3,46.0,200,7,3.4,0.8315858998485407,33,25,4.0,5.0,1.3152606378492508,4
46,110,1,65.1,306,10,10.0,0.8752055927400464,53,22,1.0,5.0,-0.577069260165044,4
50,38,12,122.9,260,4,5.4,1.5128854033006371,48,33,4.0,3.0,-0.03380422076258847,5
46,111,1,66.1,215,13,5.4,0.8572658659329568,46,27,4.0,3.0,-0.8960966724584797,4
11,50,0,99.0,543,10,11.8,-1.042095458434211,13,6,1.0,4.0,-0.039002929273616746,3
31,27,3,43.1,523,15,0.8,-1.0601249430404451,1,7,2.0,4.0,-1.442654227251253,4
25,39,12,131.8,310,10,2.3,-1.3657799759860005,30,14,0.0,3.0,-1.0310898034615141,3
45,145,10,40.6,394,11,7.3,-0.009088533038987625,45,1,0.0,4.0,1.6656535914925572,3
25,41,0,83.8,336,6,9.0,-0.7521904660510279,47,4,5.0,3.0,0.5879613171563942,3
39,12,9,138.4,193,1,5.0,1.525899129735401,17,21,5.0,3.0,-0.5351330115094158,4
24,83,13,118.2,358,7,5.2,-1.178430917297672,15,35,5.0,5.0,0.8539619026373413,4
37,6,9,24.9,228,1,8.7,-1.276645575060928,24,1,0.0,5.0,0.7167159979461947,3
17,118,11,129.0,410,1,2.5,-1.3193454669689209,39,34,5.0,3.0,0.7333518651814851,4
39,102,0,107.8,210,14,8.5,1.1477521194334277,10,29,5.0,5.0,-0.018034804945802674,4
2,177,4,120.4,492,4,11.2,-0.45180632277033,17,8,5.0,4.0,-0.6777509149952917,5
