Manufacturer,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Warranty_Years
13,6,109.0,578,1,0.8,1.6159859446063765,23,13,5
40,2,52.5,509,1,5.2,-1.2596242061859182,37,35,5
51,8,69.5,416,10,11.5,-1.6437702699059349,31,25,5
50,8,102.4,572,9,6.2,0.8830231795741921,28,1,4
23,10,115.6,230,4,6.9,1.5036931656712382,9,9,5
27,0,102.1,364,10,0.7,-0.43290119455443865,11,38,4
48,0,82.0,330,10,8.5,0.3528709035060711,36,18,5
21,9,145.2,232,4,0.9,1.3696781335123407,36,4,5
15,12,75.3,566,12,1.4,-0.400867184399415,3,14,3
10,9,21.2,243,15,10.1,-0.7896552559697061,46,19,3
42,8,113.7,231,7,8.9,0.1905530149777978,12,28,5
40,5,60.0,165,12,7.3,1.3077709384183478,39,14,3
32,10,21.0,384,0,10.4,0.8798224914953838,13,29,5
31,2,89.5,195,8,6.5,-1.178740596135234,30,37,3
52,3,114.6,448,13,6.1,-0.33107631071563626,8,35,4
47,14,62.3,394,15,4.3,-1.4745092837120277,49,8,5
0,7,100.9,240,14,11.6,-1.4480627687063028,45,6,4
41,13,122.7,416,15,5.4,-0.5903375286945277,4,9,4
20,3,97.9,221,5,11.0,-1.5767777615613916,15,4,3
8,14,81.8,427,2,2.5,-0.7768836735654311,20,29,3
17,3,26.3,421,0,5.5,0.6547711166224748,21,35,3
1,10,117.2,291,10,5.1,0.8373332850966364,54,4,5
13,14,135.8,348,0,11.2,1.106864988735804,13,17,5
11,14,109.8,463,9,5.2,0.8096786474310478,45,32,4
40,5,131.9,444,15,5.7,1.2802265498822543,28,17,5
3,2,86.6,247,10,0.5,0.19422125172095842,33,11,3
4,10,82.8,289,3,2.3,0.5973780750217755,4,24,5
22,14,90.4,366,12,6.4,0.4813795400062142,24,28,3
17,12,59.4,413,0,8.0,0.7039687805238203,16,24,4
10,7,20.3,398,0,9.3,1.2242728077810154,3,26,4
21,13,149.2,439,6,1.8,1.5399579140180784,42,31,5
1,10,37.4,280,9,5.9,-0.015992668315925822,13,31,4
22,12,133.8,291,14,3.0,0.5544507582079129,9,3,5
36,7,97.7,526,15,4.7,-0.012170602289987467,42,14,3
24,5,116.4,435,11,5.6,-0.7083058289163888,47,10,4
40,14,83.6,514,12,11.7,-1.3181881397195052,49,12,5
35,13,80.0,197,10,1.7,-1.4797608364876804,49,9,4
6,6,94.7,350,13,8.6,-1.1325110004216665,26,12,5
10,3,120.2,572,13,5.6,0.5948489830799729,49,8,5
25,4,83.6,332,2,2.0,0.11509210360274237,4,36,3
47,14,80.9,538,11,2.4,0.45076433802029975,43,2,4
15,3,145.2,200,5,8.1,1.4167548004171893,45,2,3
27,11,143.3,442,13,3.2,0.7770330720786395,10,16,5
33,13,31.5,164,2,11.5,1.0101291700812776,35,6,3
21,3,93.8,600,2,10.2,1.0560115676200201,25,34,4
3,11,68.7,519,7,3.7,1.4526394490165278,34,29,3
42,5,86.5,109,7,2.2,-1.0356089422420371,37,27,5
45,8,136.7,541,15,11.3,-0.8482665215903015,24,17,4
47,13,44.0,186,4,11.0,-1.7097780399524716,53,35,5
11,2,106.5,322,1,11.7,-0.9276888977597412,47,13,5
17,2,74.1,590,1,6.2,-1.6045666030102668,30,29,4
5,4,49.4,523,8,5.0,-0.7194230971576591,36,34,4
7,8,50.0,449,5,4.9,1.4082687921591919,6,28,3
45,1,106.1,158,14,8.4,-1.3220073196425768,40,0,4
6,6,42.8,591,7,11.1,-1.5173324122124143,17,34,3
20,7,140.8,112,14,4.7,-0.7922518827185822,53,32,3
8,5,108.7,418,3,0.5,-0.49529498659170257,17,12,3
35,13,23.4,183,3,4.0,1.393111268515286,46,36,4
27,14,21.6,212,7,9.8,1.2371809028508698,47,10,3
12,10,138.0,557,11,1.3,-0.870852874012252,23,13,5
0,5,78.3,386,0,1.8,0.18096999902029215,46,34,4
50,2,129.6,576,14,8.3,0.5652046660983064,14,36,3
18,7,127.7,471,14,4.3,0.8652450745276191,8,31,4
29,6,111.1,324,4,10.2,0.12572594961389463,49,13,4
4,1,95.4,555,11,9.7,-0.3170417696970363,34,10,4
15,2,116.6,314,7,5.8,0.022985593945878614,6,1,4
44,14,21.4,359,0,11.5,-0.4324778032639413,41,4,3
16,5,87.5,576,13,9.5,-0.09954072853284601,43,19,5
11,9,49.0,339,8,10.6,1.0486869271554513,7,6,3
49,9,42.4,438,6,5.2,1.5991429368885086,42,21,3
42,0,49.9,243,10,0.8,-0.36005971014090304,12,11,5
46,12,105.1,197,7,5.5,1.2982459331284562,38,17,3
48,6,89.0,523,7,3.8,-0.09081777122951969,36,3,4
31,6,137.6,371,5,4.2,1.6254321592880157,48,24,4
23,9,23.6,192,6,3.1,0.29435661094178567,20,21,5
9,9,145.4,572,4,11.4,0.9371289500100919,24,17,4
26,6,124.2,512,11,7.0,1.011651877953576,32,28,3
52,5,118.8,377,5,5.9,-1.682181412954497,21,18,3
44,8,20.5,470,15,4.6,-0.47975765181058183,4,6,3
47,11,133.7,263,5,9.5,-0.5180698015308273,13,28,3
17,6,115.5,577,4,2.8,0.23469451526754387,51,35,5
9,4,123.4,542,0,4.4,1.6371962031816403,9,2,4
27,2,79.8,148,9,1.0,-1.3792401825341922,5,26,4
1,4,35.5,387,2,6.8,0.7472857212246437,20,3,5
16,14,64.3,182,1,4.5,1.5916301225170524,16,0,3
30,0,122.4,271,14,4.0,1.226405060578692,6,24,4
31,12,98.2,364,12,8.5,-1.1334833284773478,42,28,5
48,11,134.6,232,11,2.7,-0.6905265694286695,16,20,4
3,12,137.5,485,11,3.1,0.04650617786567407,45,18,4
29,6,36.3,341,13,11.6,0.4203956092191734,52,30,3
17,6,134.3,307,10,8.5,1.6066574829216846,50,17,4
48,4,97.4,143,0,11.1,0.4309408518723282,3,10,4
39,6,138.5,232,15,11.5,-0.612455466621266,29,37,3
37,8,59.8,180,12,10.1,1.5852599162703933,42,12,4
38,11,76.1,567,8,9.0,-0.13896893423151793,33,3,3
11,4,76.2,531,14,5.2,1.2452934493979584,42,24,4
18,7,139.7,190,12,1.9,0.3953173955823958,22,32,5
50,5,108.9,304,5,3.7,1.2072191145539026,39,16,4
6,1,123.8,361,1,10.8,-0.8963977704825219,0,2,3
50,13,129.9,178,11,9.2,1.4833602823673515,2,28,3
12,0,29.4,124,2,3.4,-1.2919243150252215,54,11,3
10,7,26.8,177,2,10.8,1.0830520425956447,45,24,4
5,11,61.7,361,6,11.3,0.9198432141125221,40,16,4
9,14,144.9,576,3,7.6,1.2793064602884545,34,20,3
39,9,52.0,530,13,1.9,-0.3275676754609861,41,6,3
41,1,121.3,334,13,11.3,-0.6664763856328945,11,32,5
16,10,79.9,139,11,2.7,-1.002034041766657,5,11,3
19,7,32.5,125,4,7.4,-0.06755924544999055,19,29,5
20,3,88.0,308,15,8.6,0.7922693863307972,21,29,5
7,12,149.1,488,8,4.9,-1.1394402447935423,44,37,3
44,10,40.1,198,14,2.9,-0.2948127168099425,2,1,3
35,10,143.8,366,9,1.7,-0.8651242484327878,11,15,4
18,9,69.3,363,13,5.7,-1.5125065596095517,28,20,4
32,1,72.3,255,12,11.2,-1.4396841234749345,3,19,5
12,8,122.8,222,15,8.6,-0.07961565156397803,17,11,5
48,13,68.3,380,15,8.2,-1.7056312873540664,54,32,4
34,6,96.7,116,6,8.2,0.280702169670687,28,33,4
49,13,70.9,106,4,9.7,0.9241527429125909,17,29,4
50,14,59.9,579,12,11.8,-0.04634148300727414,12,25,4
47,11,86.6,354,4,4.6,0.058078873139257955,10,13,3
46,5,24.9,214,11,0.9,-0.42549545459932464,47,19,5
11,1,54.1,572,8,9.4,0.00603233709851522,53,20,3
39,11,83.4,383,11,9.4,-0.06644405530242392,43,18,4
51,1,91.7,515,11,4.0,-1.2114929572936979,9,21,4
26,5,132.9,220,14,1.4,-0.47831258010538896,14,6,4
44,14,125.6,571,0,9.6,0.3435046338738295,17,28,5
36,1,95.4,509,2,8.9,1.1841092230719916,1,15,5
35,13,145.9,212,0,1.4,-1.4264143997159233,46,6,4
46,7,111.5,180,7,7.8,-0.20837076124890966,27,37,5
47,10,33.0,438,14,6.6,-1.5096288264414908,31,10,3
8,12,106.0,341,0,9.6,-0.17353088188719787,4,11,4
46,5,99.1,462,12,5.0,1.60896059300905,43,7,3
33,11,75.5,514,14,4.5,1.507252019115763,23,38,5
7,3,98.3,429,7,3.9,0.9756396636075435,35,12,4
30,14,59.0,387,10,9.4,0.45387007331480406,37,29,5
38,4,148.5,571,14,9.7,-1.7357154464125684,40,19,3
10,10,88.6,156,3,5.6,0.23770587499831808,46,39,4
30,8,66.4,534,13,5.6,-0.9615905050795949,14,29,3
50,8,108.4,519,4,8.9,-0.5018568300686889,53,30,4
42,7,34.5,478,15,7.9,-0.1687927668114729,54,1,4
27,0,139.4,505,9,10.2,-0.4467111967700348,36,3,4
32,7,30.2,573,12,3.6,-1.0540315140586711,34,22,4
3,13,82.1,217,7,5.8,-1.3153834249539635,12,5,5
26,9,59.3,206,14,0.7,1.5016010297034035,24,12,4
32,7,129.2,150,10,5.1,0.8390383946700898,9,0,5
39,4,26.2,141,1,8.2,0.8476369609398755,21,12,4
48,2,86.9,171,3,10.3,-1.7451405925432832,45,38,5
14,2,143.5,567,10,6.0,-1.068286553336262,15,6,5
38,12,114.2,135,2,2.0,-1.5005803167348375,26,38,5
51,10,70.0,426,12,10.0,-1.2106343416909517,48,31,3
41,1,80.1,240,5,10.1,-1.2390292647417653,6,28,3
48,0,135.3,512,10,9.8,1.4075296612151134,32,13,4
31,11,137.9,312,0,3.5,0.6188783869351101,4,3,4
27,13,60.2,597,12,3.0,-0.2736495017114005,2,15,4
43,2,105.8,455,6,9.4,1.401769865724692,23,21,5
22,7,114.9,588,10,11.5,-0.12861792630127034,34,14,3
26,6,29.4,507,5,2.5,-0.6428770111048466,24,9,3
4,1,95.3,490,9,1.3,1.5812540054918667,37,32,4
44,0,79.3,211,13,2.2,-0.5193353576377321,42,1,5
31,4,123.5,378,6,4.7,1.562448736435152,44,35,3
27,0,129.0,187,1,1.0,-0.11566134470326055,12,29,4
8,12,39.4,101,15,2.0,-1.5274842790448824,7,11,4
44,10,99.7,320,4,7.7,-0.619422518940691,35,9,3
3,3,34.9,255,0,8.7,-1.3031720351160516,32,33,3
49,4,40.0,434,12,0.5,1.3829582472416713,24,25,5
20,11,130.4,386,5,10.4,-1.3619241425565256,48,34,5
17,6,21.2,205,5,3.4,-0.7849659160324229,18,6,3
34,8,115.5,382,5,1.6,0.7749842276538009,54,26,5
46,6,32.5,283,5,4.2,-1.6864335083075248,43,14,4
31,11,110.8,456,8,2.0,0.9977284518953315,28,30,3
12,7,130.6,256,15,11.9,-1.1454678706299628,36,8,3
5,3,109.2,527,8,5.8,0.6892883296837258,28,27,5
34,6,138.1,283,5,8.6,0.3044597026358123,34,27,4
43,2,115.0,405,8,1.0,0.8012503612303778,49,28,5
26,8,91.3,109,11,9.2,-0.12940121461920404,9,19,3
23,14,80.4,585,6,9.7,-1.3717166895821302,49,21,3
46,6,79.6,448,3,2.0,0.008617130825639063,29,29,4
22,7,128.8,409,15,7.1,1.2301751767530356,22,17,3
42,10,117.3,551,9,10.6,-1.2452912421309354,51,38,3
11,7,51.6,464,5,7.9,-0.12064564435348754,8,16,4
41,0,103.5,229,11,3.7,1.1944994820012222,44,19,4
16,8,78.8,281,1,8.4,-1.6419846380625096,10,31,4
0,8,98.8,500,13,4.7,1.2120689218105567,7,35,4
17,1,48.4,256,6,6.1,1.5590009979509827,15,30,4
22,2,23.3,420,5,6.2,0.10217592744486163,1,16,3
38,14,96.4,274,2,11.5,-0.5959290643878395,33,18,4
26,5,60.8,443,7,9.8,-0.7631631405386925,7,32,4
17,6,75.1,413,7,10.7,0.27727665417858893,12,4,3
7,10,52.7,199,13,11.7,-0.8299172567864734,6,0,5
11,14,32.1,425,2,6.0,0.7872822005777041,6,37,3
13,7,102.2,286,10,3.9,-0.2973363251562993,23,4,5
37,9,47.6,270,13,0.6,-0.023135772910199692,33,27,4
24,7,98.1,234,13,0.9,0.05004280831812812,23,3,5
34,11,39.5,388,14,4.8,-0.5816324652289728,2,34,3
40,2,34.0,119,6,2.9,1.1887656614365982,18,24,4
39,2,45.2,221,12,7.3,0.4505571158344939,50,6,3
20,5,23.2,143,8,2.5,-0.301988722976893,3,38,5
47,8,27.0,246,7,6.1,0.12597675195298255,7,21,5
36,11,74.8,395,6,10.9,-0.8534078252364588,12,14,4
46,1,110.0,109,13,10.7,1.543633077408118,7,32,4
42,10,110.3,340,15,6.8,0.10820643938414895,53,19,4
6,9,31.2,563,14,11.5,-1.2189030264031113,25,32,5
40,8,69.1,161,14,0.8,-0.5662504027820631,8,6,5
27,13,109.7,593,10,4.8,1.7121205880338366,29,0,4
49,12,51.0,291,0,1.5,-0.3677690681175596,2,36,3
25,0,111.3,341,5,8.5,0.9501464283785817,45,34,5
22,1,57.1,245,12,3.1,1.6275635462548326,27,0,4
19,13,31.9,574,5,1.1,-0.12508620222368907,37,10,3
13,6,93.5,183,12,8.6,0.39022775317754677,44,36,5
48,6,104.3,445,7,7.9,1.2573833343051968,5,12,4
13,2,108.5,490,0,8.2,-1.175229363388004,11,36,3
48,0,136.7,196,12,5.8,0.9554528171086957,43,2,4
33,0,69.0,569,5,10.1,-0.6402596044153331,8,36,4
14,3,30.2,239,6,6.4,-1.0170406222306514,37,20,4
18,4,93.4,395,13,2.9,-0.8542707699935045,46,3,5
2,12,124.1,541,3,11.6,-0.8825029168426545,45,39,3
5,5,66.4,395,13,1.9,0.5572805820683916,3,1,3
13,1,74.4,179,9,7.6,1.534847203062304,24,17,5
17,7,99.3,595,3,10.3,1.0364556232077615,0,31,3
21,13,82.6,380,0,8.3,1.66782381540988,32,36,4
12,1,136.6,316,14,10.4,1.1561495243334274,43,35,4
37,12,86.7,552,14,9.2,1.5978975835016687,17,25,5
42,7,62.7,408,13,2.6,-0.17808688387205474,24,6,5
34,1,56.2,600,11,9.6,-0.0920628360060731,17,39,4
23,7,37.2,571,12,10.5,-1.534240934465349,10,1,4
50,4,37.1,166,14,7.8,-0.7120251496802844,17,30,3
29,2,41.1,252,14,10.5,-0.5297336976549882,31,6,5
46,1,44.2,562,15,6.7,1.0142242614383745,13,14,4
27,5,66.0,266,11,1.4,1.4718886006940906,35,38,5
25,9,76.3,121,7,10.1,0.37526330981540135,1,16,3
43,0,24.7,178,6,3.3,0.570581187128073,50,21,3
36,5,132.8,583,10,6.5,1.6452986483686964,20,19,5
32,10,38.7,336,10,11.8,0.7524971571704537,9,37,3
36,11,106.6,216,12,3.6,0.4439845937769022,37,0,4
28,6,63.0,273,9,8.6,-0.12219634742358979,3,17,5
12,6,112.2,503,0,1.0,0.7678939387419818,9,20,5
48,2,25.0,153,1,5.3,1.6137936608690795,30,6,5
6,9,129.4,547,7,4.9,-1.7141374983321285,4,35,3
39,1,29.2,453,8,3.8,0.3365950150014455,49,27,3
38,14,129.2,446,0,11.5,-0.28867974821889925,44,26,3
9,1,144.2,394,5,8.5,-0.9135392012367727,19,26,4
52,0,135.4,496,3,0.9,0.5837755836022717,34,0,4
6,2,105.3,351,8,6.4,-0.1533971396810912,38,13,5
30,12,93.9,413,9,11.7,-1.6612909345768272,36,12,4
20,12,133.8,590,11,10.8,0.18719792039563887,43,4,3
10,0,106.9,371,8,9.4,-1.491976555479892,42,12,4
3,7,58.5,176,6,9.7,-1.609541667131321,10,17,3
27,4,44.5,473,9,8.4,-0.9112932359861611,52,36,5
43,5,149.8,323,12,3.8,1.144272633817728,6,11,4
9,10,94.3,398,6,8.6,-0.7715804595484702,37,22,3
41,4,31.2,560,3,11.5,0.9580566591147377,15,24,4
1,14,119.7,419,13,8.5,1.3416725457382015,5,27,3
13,14,31.2,456,4,6.3,1.6929860146400688,44,36,3
23,9,108.1,254,9,2.3,-1.3440533936079424,29,10,3
41,7,126.2,205,1,5.6,-1.2242665599699794,46,39,5
43,13,21.5,435,4,8.4,1.374294743657392,21,9,4
5,5,113.9,500,8,0.8,1.3238725063098442,17,25,4
25,12,27.5,466,15,5.7,0.8520812707438039,9,4,3
51,2,84.7,428,3,1.6,1.6184824235857893,24,30,5
14,4,75.2,545,14,0.8,-0.553193962024877,22,25,3
9,5,109.7,130,5,6.2,0.821120313634498,38,29,5
2,5,52.5,210,11,3.0,-1.6432721285511989,46,34,5
25,14,133.8,187,12,5.9,0.32790553649136883,53,28,5
3,7,55.7,261,1,2.9,0.9149988904513149,29,14,4
28,7,83.6,302,4,2.2,-0.9163214043999566,2,18,4
24,9,115.9,583,0,1.6,-0.9496812902117923,33,36,3
11,9,24.9,233,9,6.4,-1.7324524185118466,54,5,3
29,7,47.8,294,3,1.3,0.11746101683546119,34,10,5
4,7,117.3,500,7,4.4,0.7071345467579452,4,13,5
8,10,78.8,236,5,2.8,1.2889997253754562,45,25,5
24,4,50.0,103,3,1.6,1.5591253889845234,42,17,4
47,7,32.9,538,14,9.1,1.0314548727711965,1,29,5
0,8,96.1,232,5,9.5,0.34446253141517885,21,14,5
48,5,55.8,370,0,7.0,-1.0953792667737678,39,22,4
9,6,125.5,404,9,3.4,0.37389154512301415,1,39,5
43,11,81.7,186,5,11.6,-1.3605777755693627,39,6,5
8,11,50.5,445,1,9.9,0.7151749407333744,28,2,5
19,13,77.8,338,1,1.9,0.7169204557469568,11,20,4
23,7,139.7,247,8,7.7,1.3365924274728114,41,3,5
42,2,89.5,341,9,10.4,0.5310511019982181,29,38,4
47,7,81.4,523,3,4.4,0.19141249641140373,52,6,4
1,7,95.0,159,13,1.9,-0.707911875875129,13,31,3
2,12,124.0,188,11,10.5,-0.05411953023215014,52,29,4
40,3,107.7,597,15,5.8,-1.553623135485052,28,38,3
19,11,118.1,307,15,7.1,0.27864755304011624,43,14,5
42,1,94.2,284,14,1.2,-0.6845618606347359,46,29,5
36,1,118.4,403,5,5.6,1.0585418140029696,8,29,5
50,10,124.1,506,6,7.1,1.3306184831497048,19,3,4
40,10,132.5,578,8,7.6,-0.5454251503291732,41,22,4
49,9,66.9,241,3,9.4,0.01638825140363603,19,10,3
26,8,37.2,176,6,2.6,1.627309569202592,13,9,5
18,0,68.3,326,12,3.3,0.36949658767810095,12,18,3
37,3,64.6,431,2,3.6,-0.3649897510572421,0,0,5
34,1,129.0,207,10,8.8,0.9072866463717921,22,33,3
29,11,120.5,494,12,5.9,1.3510780663694257,50,2,3
50,1,119.7,457,6,0.6,0.6505060338065484,25,32,3
47,5,135.3,200,1,7.8,0.11188939525192791,10,35,4
16,2,139.8,237,14,3.0,-1.3994304923564798,26,0,5
33,2,70.2,289,9,4.0,0.7716533763357198,23,32,5
32,6,23.9,205,2,7.7,-0.18977992963516635,42,15,5
23,8,94.4,213,14,7.6,0.3535693403997333,45,29,3
22,1,107.6,593,9,9.7,0.9499140970978386,45,11,4
0,2,79.5,252,15,5.3,-1.4250844835150984,25,28,5
14,5,88.6,194,11,2.2,-0.12258943463398969,35,32,4
42,9,49.6,409,0,7.6,1.4263857256822763,11,37,4
52,13,81.1,362,15,3.0,-1.5637732706558003,39,36,4
32,2,116.6,185,9,9.0,0.5254295508350963,47,33,4
47,14,147.4,318,10,0.6,-1.4167104560483166,34,18,5
15,9,60.2,573,14,9.4,0.1818981697021179,29,8,4
52,2,23.0,201,15,1.6,-0.31261881705431926,33,0,5
47,14,128.6,230,15,9.6,0.6357516987330748,14,27,3
27,12,70.6,276,3,6.9,-0.21679414107470674,10,24,3
15,1,54.3,122,10,6.3,0.3943701766216523,19,18,5
16,9,124.3,587,8,3.6,-0.9794551932121588,33,2,3
44,4,126.9,358,14,1.2,0.05546088922917057,44,33,4
21,10,72.3,325,0,5.8,0.795027057619617,27,5,3
8,1,108.5,457,7,11.8,0.159832181626974,48,35,3
48,12,87.7,213,4,3.0,-1.2955498374459595,30,14,4
41,11,96.2,502,15,2.7,0.04695929601569501,54,11,5
19,4,70.0,568,3,7.4,0.35494312536412675,33,16,3
12,14,32.3,516,12,10.1,0.2468972467968571,30,19,3
29,6,99.3,175,4,8.6,0.8523736329641677,41,38,5
52,14,48.6,516,2,1.4,-1.0749670156410565,29,4,5
2,1,107.9,579,15,6.2,0.05905351007723191,49,13,3
1,8,146.9,167,6,8.0,1.4260261172651265,1,16,3
20,9,26.2,429,3,6.7,1.3649587781052475,24,17,3
26,12,66.4,547,15,7.2,1.4205725372888278,3,39,5
52,0,95.7,298,1,7.1,-0.3481952298675292,28,30,3
42,3,35.9,502,0,9.4,1.5111364249636148,28,37,5
1,0,33.3,119,12,3.6,0.2037257656804987,18,25,5
7,7,142.8,234,7,5.1,0.3083112069109874,14,9,3
4,6,38.6,416,5,3.8,-0.5056884202340859,42,19,4
6,14,31.1,407,9,2.7,-1.4177910129614866,41,7,5
9,12,95.7,107,2,11.6,1.5821527379244558,1,17,4
49,9,76.6,493,4,4.0,0.05885638925145899,4,34,4
16,9,68.0,180,15,9.1,1.0958677823737752,11,18,3
9,11,55.6,592,4,4.4,-0.5663508391618127,39,13,5
33,11,34.0,589,6,4.4,-1.2291351268952644,16,0,5
47,4,62.8,591,12,3.8,-1.2318541244056747,9,17,4
18,7,34.2,516,0,11.0,0.4695436321512172,40,25,5
10,1,102.6,548,15,7.3,0.13469653454315586,23,24,3
50,10,101.0,389,3,6.3,0.5127255032378941,44,28,5
8,2,63.2,358,15,5.7,-0.7718309732772715,49,17,3
36,11,60.9,251,8,2.0,-0.6343751292810842,38,5,5
34,5,52.7,287,12,6.9,0.07677533611791064,19,22,5
7,3,91.0,353,11,4.2,0.662178876849595,19,19,4
42,1,126.8,466,10,6.9,0.34313925325094696,54,0,4
30,8,144.1,212,5,7.8,-1.3275544093517464,10,13,4
45,6,55.3,204,4,1.3,1.0064329381403134,41,22,3
47,11,100.9,531,14,0.8,-1.662217373596933,44,33,4
36,7,73.7,135,3,10.1,-0.10021694243443749,13,30,5
18,9,147.1,212,2,6.1,-0.7502709190346032,44,33,4
23,4,57.7,205,1,11.8,0.7852622171815298,39,29,4
46,5,72.3,310,9,5.1,-1.7363974325198923,7,13,3
48,13,95.5,575,4,10.4,-0.005727954861382509,30,21,5
42,0,58.9,498,9,7.9,1.708113811424451,5,28,4
29,13,43.6,229,0,2.9,-0.5716127819077843,10,25,4
12,6,43.6,114,10,9.1,-0.12958592520265175,45,36,4
18,13,30.8,310,7,7.2,1.4567330973221915,39,38,5
38,8,45.7,153,4,9.3,-0.3289674353511771,23,34,4
17,14,47.2,503,13,1.3,1.1371820562956219,25,36,5
16,9,122.3,537,2,2.7,0.35570534513113605,53,26,3
19,13,63.5,369,5,4.0,-1.11404917760605,31,14,5
46,1,114.4,586,10,1.6,1.4846226637611029,33,31,5
19,5,88.9,572,5,4.9,0.37403094389146,29,13,5
51,8,43.6,199,14,2.6,-0.6910942658624851,45,23,3
47,10,33.5,532,9,4.7,0.6127480158366465,43,8,4
44,1,145.5,446,15,2.9,1.0503403754875966,52,14,5
23,4,140.6,368,7,8.2,-0.10672741328040239,49,35,3
43,6,55.3,354,6,2.4,-1.0540092910666001,8,34,4
10,3,77.8,479,10,4.9,-0.8513413755841356,27,31,4
15,2,24.7,426,2,3.4,0.9335513368969354,17,19,5
51,2,101.1,270,5,3.2,1.0377165615500796,49,25,3
29,7,89.4,573,10,7.2,-1.1033094116197018,22,5,5
47,5,79.6,128,0,1.5,-1.7447922399273124,1,33,3
10,12,87.1,545,14,7.8,-0.2535775221066342,31,7,4
36,5,130.6,587,2,10.9,-1.0685503431382486,6,28,4
5,0,31.5,191,15,5.5,-0.07674888558680981,30,5,5
6,2,81.0,365,4,12.0,1.2396718982348365,2,39,4
9,14,47.3,274,5,11.4,1.4067518564926262,24,23,5
17,8,81.2,346,3,7.8,1.417203300802623,30,5,3
11,5,84.0,229,9,7.4,0.28797688055566784,25,10,4
46,8,147.3,350,3,9.2,0.42553604703447084,46,34,4
7,10,88.6,489,11,5.6,0.7815053770803717,19,8,3
52,6,109.7,103,11,10.6,0.3986003375928954,0,23,5
38,5,116.1,142,13,6.2,0.049034403976617236,39,9,5
32,7,96.4,112,4,12.0,1.6160508819208697,44,1,4
14,7,67.0,205,6,10.8,0.3530942878679281,22,9,4
51,4,147.2,115,14,7.4,0.30501267994500914,10,4,3
20,14,66.4,147,7,0.6,-0.7373172235394599,31,36,5
49,6,88.7,163,6,7.0,1.4024671481772077,3,4,4
8,10,135.0,400,2,3.6,0.7328075861954819,16,12,4
13,1,38.0,577,0,10.3,0.2832387654799425,54,35,5
32,12,137.7,402,6,3.3,1.495328085123342,34,28,5
27,13,107.8,273,5,10.0,0.8904473905876504,19,38,5
11,6,57.5,464,11,1.0,1.4281041113289152,2,19,5
10,1,63.2,361,3,10.4,0.009317587991307977,12,17,5
28,12,94.7,192,9,3.8,0.7028475295602341,20,33,5
17,4,84.1,463,11,10.6,1.3424122539028531,22,7,5
22,11,45.7,388,7,9.6,0.5329769984409489,8,5,4
52,14,115.5,110,10,4.0,0.9598226654586716,33,32,4
20,13,84.5,575,6,1.1,-0.7694865919189163,51,20,4
10,9,149.0,589,4,2.8,1.0017066560863404,24,22,3
45,3,74.3,467,6,3.9,-1.474134378949686,21,0,5
9,5,49.0,384,10,10.7,0.9466551097411299,43,3,5
27,2,23.2,145,6,4.7,0.9868948875658263,28,8,3
51,4,99.4,197,12,8.6,1.5076947472954645,5,3,5
23,11,142.7,587,3,6.9,0.38040807678499816,26,24,4
51,0,129.6,169,5,6.8,-0.7138656174781703,23,36,4
13,6,130.3,231,14,8.0,-1.0770063359264357,45,21,5
41,7,91.5,327,11,3.6,0.2125757115099457,25,13,5
42,7,63.5,147,7,4.3,-0.23528713380128002,25,32,3
23,8,144.2,298,10,5.3,1.700147013072114,26,6,3
38,9,92.8,170,8,10.9,-0.9646838301317738,15,2,5
9,3,73.8,570,11,8.6,1.6771470821094125,38,26,4
44,8,78.4,304,9,10.0,-0.15489531567902567,1,38,4
0,9,53.9,230,0,3.0,-0.3147057580369937,14,21,3
18,4,28.0,177,3,11.8,0.017324791783774076,7,31,3
0,3,65.2,583,5,9.8,-0.3333494053331917,16,10,3
0,0,44.1,195,15,10.8,-0.3267390753280505,15,23,3
42,4,72.3,571,3,9.0,-0.04860303321336427,44,0,5
35,14,97.8,270,2,5.9,0.6864004951556328,49,9,5
5,6,142.5,103,15,6.0,1.3567593598618808,52,0,3
49,3,96.4,247,7,9.7,-1.0526181894850082,47,5,3
19,6,52.4,144,8,5.3,-0.3250873586576248,13,18,5
34,6,79.0,269,7,2.2,-0.1669196860511968,20,30,4
40,4,21.0,591,9,10.9,1.1787751277543603,45,39,3
35,13,110.7,146,10,5.7,0.6339851151685676,31,23,3
0,3,56.6,398,7,11.6,1.2667923182598597,48,20,3
9,11,55.3,302,0,5.2,0.08042308153071981,36,20,5
1,3,85.6,498,7,1.6,0.3521941123839062,31,7,3
46,7,120.4,458,11,2.7,0.6769343663642149,3,37,4
15,2,39.1,502,14,0.6,1.5985235792133843,4,19,5
44,0,138.5,519,15,1.6,0.47393714654469715,41,27,3
12,7,50.8,452,12,0.9,0.6800086431374759,3,4,3
9,14,47.5,555,10,3.8,-0.019157568719190863,26,15,5
9,1,39.4,478,7,7.1,1.4764027541873852,51,1,3
11,11,133.0,340,7,5.4,0.5106801221364956,52,23,5
32,13,92.9,362,5,9.0,-1.657926315855209,22,2,5
46,2,80.8,125,4,11.9,-0.019065790648039975,13,21,4
6,8,26.5,242,14,2.0,-0.4135279404536211,20,10,4
45,10,78.4,425,7,11.6,-0.4955400167250578,23,28,3
3,1,140.6,526,14,9.7,0.7810063698947756,6,9,5
47,9,103.1,196,9,6.7,0.1589579810687497,52,5,4
